,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
1986,Tusk,Elder Titan,Puck,Slardar,Phantom Lancer,Clockwerk,Magnus,Windranger,Lifestealer,Lich
1987,Void Spirit,Grimstroke,Tusk,Juggernaut,Pugna,Earth Spirit,Bane,Puck,Faceless Void,Magnus
1988,Phoenix,Pangolier,Batrider,Naga Siren,Lina,Mars,Morphling,Ogre Magi,Weaver,Ember Spirit
1989,Queen of Pain,Tusk,Nature's Prophet,Lich,Anti-Mage,Dragon Knight,Mirana,Bane,Void Spirit,Pangolier
1990,Phoenix,Phantom Lancer,Abaddon,Doom,Vengeful Spirit,Mars,Mirana,Dragon Knight,Ancient Apparition,Queen of Pain
1991,Mars,Anti-Mage,Witch Doctor,Skywrath Mage,Underlord,Phoenix,Void Spirit,Axe,Templar Assassin,Windranger
1992,Dark Seer,Shadow Demon,Ember Spirit,Morphling,Earthshaker,Oracle,Void Spirit,Enigma,Lone Druid,Leshrac
1993,Phoenix,Shadow Demon,Earth Spirit,Faceless Void,Queen of Pain,Tiny,Io,Void Spirit,Enigma,Lycan
1994,Io,Arc Warden,Sand King,Legion Commander,Nature's Prophet,Doom,Ancient Apparition,Nyx Assassin,Faceless Void,Invoker
1995,Warlock,Luna,Puck,Beastmaster,Death Prophet,Doom,Rubick,Shadow Demon,Spectre,Pangolier
1996,Dark Willow,Crystal Maiden,Centaur Warrunner,Broodmother,Weaver,Vengeful Spirit,Clockwerk,Drow Ranger,Underlord,Templar Assassin
1997,Doom,Rubick,Io,Slark,Lina,Vengeful Spirit,Clockwerk,Batrider,Luna,Nature's Prophet
1998,Doom,Io,Spirit Breaker,Spectre,Batrider,Tiny,Vengeful Spirit,Drow Ranger,Puck,Storm Spirit
1999,Phoenix,Treant Protector,Earth Spirit,Drow Ranger,Death Prophet,Enchantress,Ember Spirit,Clinkz,Earthshaker,Nature's Prophet
2000,Tiny,Enchantress,Storm Spirit,Sven,Bloodseeker,Dark Seer,Earth Spirit,Warlock,Dragon Knight,Ursa
2001,Io,Abaddon,Windranger,Beastmaster,Tiny,Phoenix,Undying,Clockwerk,Drow Ranger,Viper
2002,Earth Spirit,Nature's Prophet,Warlock,Spectre,Beastmaster,Venomancer,Tiny,Elder Titan,Ember Spirit,Witch Doctor
2003,Rubick,Nature's Prophet,Enchantress,Faceless Void,Queen of Pain,Tiny,Io,Abaddon,Batrider,Bristleback
2004,Venomancer,Nature's Prophet,Tiny,Faceless Void,Viper,Rubick,Spectre,Oracle,Kunkka,Lina
2005,Void Spirit,Kunkka,Sniper,Grimstroke,Troll Warlord,Nature's Prophet,Doom,Shadow Demon,Ember Spirit,Razor
2006,Oracle,Dark Seer,Elder Titan,Drow Ranger,Tiny,Phoenix,Anti-Mage,Witch Doctor,Sand King,Queen of Pain
2007,Oracle,Dark Seer,Spirit Breaker,Terrorblade,Puck,Phoenix,Anti-Mage,Witch Doctor,Magnus,Windranger
2008,Tiny,Nature's Prophet,Puck,Troll Warlord,Venomancer,Vengeful Spirit,Batrider,Rubick,Medusa,Underlord
2009,Phoenix,Clockwerk,Nature's Prophet,Phantom Lancer,Pangolier,Vengeful Spirit,Arc Warden,Rubick,Sand King,Queen of Pain
2010,Phoenix,Treant Protector,Chen,Invoker,Tiny,Doom,Nature's Prophet,Mirana,Broodmother,Ursa
2011,Phoenix,Magnus,Disruptor,Slardar,Ursa,Rubick,Doom,Enchantress,Clinkz,Void Spirit
2012,Doom,Ogre Magi,Windranger,Storm Spirit,Nature's Prophet,Rubick,Batrider,Undying,Ember Spirit,Dark Seer
2013,Doom,Warlock,Winter Wyvern,Anti-Mage,Void Spirit,Rubick,Magnus,Clockwerk,Terrorblade,Beastmaster
2014,Kunkka,Disruptor,Phantom Assassin,Snapfire,Outworld Devourer,Magnus,Mirana,Ember Spirit,Oracle,Timbersaw
2015,Tiny,Grimstroke,Queen of Pain,Beastmaster,Ursa,Magnus,Lifestealer,Rubick,Lion,Enchantress
2016,Snapfire,Earth Spirit,Disruptor,Naga Siren,Beastmaster,Tiny,Viper,Rubick,Lifestealer,Chen
2017,Tiny,Oracle,Dark Seer,Sven,Void Spirit,Snapfire,Faceless Void,Centaur Warrunner,Disruptor,Magnus
2018,Tiny,Snapfire,Nature's Prophet,Ember Spirit,Chaos Knight,Disruptor,Faceless Void,Mirana,Centaur Warrunner,Kunkka
2019,Faceless Void,Snapfire,Viper,Drow Ranger,Storm Spirit,Tiny,Tidehunter,Grimstroke,Phantom Lancer,Zeus
2020,Venomancer,Earth Spirit,Drow Ranger,Rubick,Nature's Prophet,Tiny,Oracle,Mars,Phantom Lancer,Viper
2021,Lifestealer,Grimstroke,Pangolier,Batrider,Timbersaw,Tiny,Tidehunter,Winter Wyvern,Invoker,Riki
2022,Tusk,Batrider,Morphling,Night Stalker,Centaur Warrunner,Mirana,Ember Spirit,Tidehunter,Naga Siren,Phoenix
2023,Bloodseeker,Faceless Void,Venomancer,Pangolier,Queen of Pain,Mirana,Clockwerk,Tidehunter,Anti-Mage,Storm Spirit
2024,Venomancer,Bloodseeker,Sand King,Grimstroke,Viper,Tiny,Oracle,Faceless Void,Invoker,Tidehunter
2025,Venomancer,Pangolier,Ogre Magi,Morphling,Leshrac,Tiny,Nature's Prophet,Oracle,Phantom Lancer,Ember Spirit
2026,Magnus,Snapfire,Rubick,Legion Commander,Troll Warlord,Tiny,Keeper of the Light,Pangolier,Ursa,Puck
2027,Magnus,Clockwerk,Chen,Juggernaut,Dazzle,Tiny,Winter Wyvern,Spectre,Kunkka,Puck
2028,Venomancer,Clockwerk,Puck,Phantom Assassin,Templar Assassin,Rubick,Anti-Mage,Legion Commander,Grimstroke,Ember Spirit
2029,Phoenix,Doom,Oracle,Terrorblade,Ember Spirit,Faceless Void,Snapfire,Mirana,Magnus,Batrider
2030,Phoenix,Treant Protector,Drow Ranger,Slardar,Vengeful Spirit,Snapfire,Clockwerk,Doom,Spectre,Kunkka
2031,Phoenix,Mars,Queen of Pain,Anti-Mage,Lich,Doom,Snapfire,Void Spirit,Legion Commander,Ursa
2032,Tiny,Lich,Timbersaw,Dazzle,Ursa,Magnus,Rubick,Undying,Monkey King,Invoker
2033,Venomancer,Clockwerk,Crystal Maiden,Ember Spirit,Spectre,Rubick,Chen,Void Spirit,Phantom Lancer,Legion Commander
2034,Mirana,Timbersaw,Ogre Magi,Sven,Dragon Knight,Void Spirit,Legion Commander,Grimstroke,Undying,Phantom Assassin
2035,Phoenix,Treant Protector,Mars,Morphling,Abaddon,Magnus,Snapfire,Juggernaut,Batrider,Lion
2036,Clockwerk,Snapfire,Winter Wyvern,Void Spirit,Arc Warden,Faceless Void,Nature's Prophet,Legion Commander,Skywrath Mage,Storm Spirit
2037,Treant Protector,Nature's Prophet,Oracle,Morphling,Queen of Pain,Jakiro,Terrorblade,Batrider,Tusk,Invoker
2038,Void Spirit,Grimstroke,Windranger,Ursa,Omniknight,Magnus,Rubick,Phantom Assassin,Legion Commander,Enchantress
2039,Faceless Void,Snapfire,Chen,Lycan,Queen of Pain,Tiny,Legion Commander,Skywrath Mage,Treant Protector,Phantom Assassin
2040,Phantom Assassin,Batrider,Grimstroke,Death Prophet,Earthshaker,Magnus,Winter Wyvern,Tidehunter,Phantom Lancer,Lion
2041,Tiny,Skywrath Mage,Rubick,Juggernaut,Templar Assassin,Grimstroke,Clockwerk,Kunkka,Dark Seer,Spectre
2042,Venomancer,Ember Spirit,Ogre Magi,Faceless Void,Underlord,Clockwerk,Dark Seer,Anti-Mage,Void Spirit,Rubick
2043,Venomancer,Magnus,Void Spirit,Snapfire,Riki,Faceless Void,Nature's Prophet,Clockwerk,Dark Seer,Ember Spirit
2044,Vengeful Spirit,Wraith King,Ogre Magi,Queen of Pain,Kunkka,Faceless Void,Rubick,Tidehunter,Invoker,Enchantress
2045,Snapfire,Winter Wyvern,Wraith King,Dark Seer,Puck,Faceless Void,Skywrath Mage,Legion Commander,Undying,Void Spirit
2046,Clockwerk,Batrider,Grimstroke,Beastmaster,Naga Siren,Rubick,Legion Commander,Snapfire,Faceless Void,Kunkka
2047,Nature's Prophet,Treant Protector,Rubick,Monkey King,Templar Assassin,Jakiro,Magnus,Tusk,Legion Commander,Slark
2048,Doom,Winter Wyvern,Bane,Troll Warlord,Abaddon,Rubick,Void Spirit,Grimstroke,Centaur Warrunner,Naga Siren
2049,Doom,Ember Spirit,Drow Ranger,Lycan,Night Stalker,Arc Warden,Vengeful Spirit,Shadow Demon,Elder Titan,Dark Seer
2050,Clockwerk,Treant Protector,Anti-Mage,Earth Spirit,Venomancer,Void Spirit,Timbersaw,Pangolier,Terrorblade,Chen
2051,Doom,Tusk,Rubick,Phantom Assassin,Slardar,Tiny,Jakiro,Sand King,Morphling,Phoenix
2052,Phoenix,Venomancer,Winter Wyvern,Phantom Assassin,Meepo,Faceless Void,Rubick,Nature's Prophet,Centaur Warrunner,Storm Spirit
2053,Mirana,Batrider,Spectre,Lich,Death Prophet,Ogre Magi,Legion Commander,Skywrath Mage,Slark,Invoker
2054,Tiny,Grimstroke,Lina,Monkey King,Tidehunter,Mirana,Ogre Magi,Legion Commander,Faceless Void,Viper
2055,Grimstroke,Void Spirit,Rubick,Wraith King,Abaddon,Clockwerk,Magnus,Faceless Void,Skywrath Mage,Brewmaster
2056,Grimstroke,Rubick,Juggernaut,Necrophos,Bristleback,Void Spirit,Tusk,Troll Warlord,Magnus,Viper
2057,Ember Spirit,Phoenix,Winter Wyvern,Troll Warlord,Clockwerk,Tiny,Snapfire,Faceless Void,Legion Commander,Queen of Pain
2058,Magnus,Shadow Shaman,Grimstroke,Beastmaster,Batrider,Mirana,Ogre Magi,Kunkka,Timbersaw,Faceless Void
2059,Doom,Phoenix,Nyx Assassin,Terrorblade,Disruptor,Tusk,Snapfire,Queen of Pain,Spectre,Kunkka
2060,Clockwerk,Rubick,Void Spirit,Necrophos,Lifestealer,Ogre Magi,Mirana,Magnus,Batrider,Juggernaut
2061,Techies,Jakiro,Sand King,Terrorblade,Void Spirit,Tiny,Nature's Prophet,Legion Commander,Zeus,Batrider
2062,Tiny,Snapfire,Morphling,Mars,Rubick,Void Spirit,Bane,Earthshaker,Pugna,Juggernaut
2063,Treant Protector,Phoenix,Ember Spirit,Slardar,Juggernaut,Jakiro,Earth Spirit,Queen of Pain,Bounty Hunter,Timbersaw
2064,Ogre Magi,Weaver,Pangolier,Ember Spirit,Venomancer,Enchantress,Rubick,Nature's Prophet,Necrophos,Centaur Warrunner
2065,Grimstroke,Earthshaker,Beastmaster,Anti-Mage,Gyrocopter,Doom,Shadow Shaman,Chen,Legion Commander,Death Prophet
2066,Rubick,Centaur Warrunner,Treant Protector,Naga Siren,Jakiro,Tiny,Puck,Undying,Troll Warlord,Necrophos
2067,Nature's Prophet,Tiny,Vengeful Spirit,Morphling,Void Spirit,Witch Doctor,Terrorblade,Batrider,Rubick,Venomancer
2068,Earth Spirit,Batrider,Vengeful Spirit,Troll Warlord,Chen,Magnus,Faceless Void,Venomancer,Nyx Assassin,Bristleback
2069,Nature's Prophet,Tiny,Crystal Maiden,Phantom Lancer,Puck,Earth Spirit,Terrorblade,Invoker,Elder Titan,Underlord
2070,Tiny,Bloodseeker,Vengeful Spirit,Drow Ranger,Phoenix,Clockwerk,Batrider,Rubick,Terrorblade,Beastmaster
2071,Tiny,Crystal Maiden,Windranger,Medusa,Night Stalker,Void Spirit,Ancient Apparition,Nature's Prophet,Clockwerk,Terrorblade
2072,Windranger,Spectre,Enchantress,Tusk,Lina,Io,Clockwerk,Death Prophet,Gyrocopter,Ember Spirit
2073,Rubick,Bloodseeker,Warlock,Spectre,Invoker,Elder Titan,Morphling,Windranger,Legion Commander,Templar Assassin
2074,Windranger,Terrorblade,Witch Doctor,Tiny,Underlord,Rubick,Doom,Ogre Magi,Dark Seer,Morphling
2075,Void Spirit,Silencer,Phoenix,Timbersaw,Alchemist,Rubick,Doom,Clockwerk,Centaur Warrunner,Anti-Mage
2076,Phoenix,Gyrocopter,Nyx Assassin,Faceless Void,Ancient Apparition,Io,Batrider,Abaddon,Clockwerk,Sven
2077,Tiny,Crystal Maiden,Morphling,Kunkka,Timbersaw,Venomancer,Rubick,Clockwerk,Clinkz,Outworld Devourer
2078,Venomancer,Earth Spirit,Lich,Storm Spirit,Gyrocopter,Rubick,Terrorblade,Legion Commander,Warlock,Puck
2079,Dark Seer,Batrider,Vengeful Spirit,Clinkz,Invoker,Disruptor,Faceless Void,Jakiro,Ember Spirit,Bounty Hunter
2080,Clockwerk,Invoker,Beastmaster,Windranger,Medusa,Tiny,Vengeful Spirit,Void Spirit,Weaver,Dazzle
2081,Tiny,Jakiro,Winter Wyvern,Wraith King,Timbersaw,Clockwerk,Rubick,Sven,Dark Seer,Ember Spirit
2082,Tiny,Enchantress,Lifestealer,Centaur Warrunner,Rubick,Treant Protector,Batrider,Lich,Medusa,Death Prophet
2083,Winter Wyvern,Tiny,Queen of Pain,Spectre,Dragon Knight,Io,Gyrocopter,Windranger,Night Stalker,Ember Spirit
2084,Void Spirit,Lina,Mars,Spectre,Winter Wyvern,Crystal Maiden,Faceless Void,Centaur Warrunner,Phoenix,Invoker
2085,Clockwerk,Oracle,Phoenix,Alchemist,Tiny,Batrider,Spectre,Earth Spirit,Mirana,Bristleback
2086,Earthshaker,Jakiro,Beastmaster,Necrophos,Troll Warlord,Winter Wyvern,Nature's Prophet,Rubick,Kunkka,Underlord
2087,Nature's Prophet,Clockwerk,Mirana,Underlord,Void Spirit,Keeper of the Light,Earth Spirit,Phoenix,Spectre,Slark
2088,Magnus,Batrider,Pangolier,Phantom Assassin,Rubick,Mirana,Faceless Void,Venomancer,Omniknight,Ember Spirit
2089,Phoenix,Doom,Winter Wyvern,Spectre,Zeus,Magnus,Phantom Assassin,Lina,Oracle,Storm Spirit
2090,Tiny,Phoenix,Clockwerk,Drow Ranger,Batrider,Bloodseeker,Grimstroke,Vengeful Spirit,Arc Warden,Pangolier
2091,Phoenix,Morphling,Undying,Pangolier,Underlord,Tiny,Doom,Nature's Prophet,Grimstroke,Templar Assassin
2092,Phoenix,Faceless Void,Jakiro,Mars,Storm Spirit,Bloodseeker,Vengeful Spirit,Pangolier,Doom,Arc Warden
2093,Io,Gyrocopter,Earth Spirit,Pangolier,Vengeful Spirit,Magnus,Faceless Void,Oracle,Mirana,Lina
2094,Pangolier,Rubick,Gyrocopter,Oracle,Earth Spirit,Venomancer,Magnus,Tiny,Morphling,Void Spirit
2095,Tusk,Queen of Pain,Faceless Void,Grimstroke,Weaver,Mirana,Magnus,Vengeful Spirit,Sven,Oracle
2096,Tiny,Puck,Lich,Queen of Pain,Pangolier,Magnus,Mirana,Chen,Phantom Assassin,Dragon Knight
2097,Warlock,Spectre,Legion Commander,Rubick,Invoker,Tiny,Grimstroke,Underlord,Void Spirit,Slark
2098,Omniknight,Ember Spirit,Grimstroke,Phantom Assassin,Puck,Magnus,Rubick,Oracle,Faceless Void,Brewmaster
2099,Phoenix,Terrorblade,Legion Commander,Rubick,Void Spirit,Venomancer,Mirana,Ogre Magi,Kunkka,Arc Warden
2100,Phoenix,Nature's Prophet,Legion Commander,Rubick,Void Spirit,Clockwerk,Queen of Pain,Earthshaker,Morphling,Underlord
2101,Tiny,Lich,Anti-Mage,Beastmaster,Skywrath Mage,Phoenix,Faceless Void,Brewmaster,Puck,Kunkka
2102,Clockwerk,Faceless Void,Rubick,Legion Commander,Void Spirit,Phoenix,Venomancer,Vengeful Spirit,Nature's Prophet,Tiny
2103,Clockwerk,Dark Seer,Earth Spirit,Rubick,Alchemist,Phoenix,Brewmaster,Puck,Juggernaut,Kunkka
2104,Void Spirit,Batrider,Magnus,Viper,Phantom Lancer,Treant Protector,Oracle,Legion Commander,Spectre,Invoker
2105,Tiny,Batrider,Rubick,Phantom Lancer,Chen,Doom,Oracle,Anti-Mage,Jakiro,Leshrac
2106,Grimstroke,Void Spirit,Queen of Pain,Treant Protector,Elder Titan,Rubick,Mars,Disruptor,Invoker,Phantom Lancer
2107,Phoenix,Pangolier,Tusk,Anti-Mage,Void Spirit,Tiny,Snapfire,Faceless Void,Queen of Pain,Shadow Demon
2108,Doom,Disruptor,Phoenix,Faceless Void,Magnus,Rubick,Pangolier,Undying,Anti-Mage,Beastmaster
2109,Doom,Disruptor,Grimstroke,Ember Spirit,Spectre,Rubick,Terrorblade,Pangolier,Undying,Invoker
2110,Tiny,Nature's Prophet,Vengeful Spirit,Venomancer,Alchemist,Ogre Magi,Doom,Treant Protector,Phantom Lancer,Sand King
2111,Jakiro,Nature's Prophet,Io,Razor,Spirit Breaker,Ogre Magi,Doom,Gyrocopter,Queen of Pain,Venomancer
2112,Ogre Magi,Doom,Grimstroke,Spectre,Ember Spirit,Tiny,Phantom Lancer,Witch Doctor,Venomancer,Dragon Knight
2113,Tiny,Grimstroke,Rubick,Timbersaw,Wraith King,Io,Gyrocopter,Doom,Tusk,Death Prophet
2114,Void Spirit,Enchantress,Phoenix,Faceless Void,Queen of Pain,Tiny,Morphling,Treant Protector,Snapfire,Clinkz
2115,Ember Spirit,Grimstroke,Nature's Prophet,Tiny,Lifestealer,Mirana,Void Spirit,Jakiro,Naga Siren,Earth Spirit
2116,Nature's Prophet,Ogre Magi,Viper,Morphling,Tiny,Winter Wyvern,Spectre,Earthshaker,Pangolier,Broodmother
2117,Queen of Pain,Timbersaw,Jakiro,Doom,Terrorblade,Io,Tiny,Puck,Ursa,Dazzle
2118,Jakiro,Void Spirit,Earthshaker,Dragon Knight,Naga Siren,Nature's Prophet,Tiny,Puck,Rubick,Necrophos
2119,Io,Gyrocopter,Mirana,Kunkka,Night Stalker,Doom,Winter Wyvern,Ogre Magi,Morphling,Vengeful Spirit
2120,Void Spirit,Witch Doctor,Spirit Breaker,Bloodseeker,Queen of Pain,Mirana,Jakiro,Earth Spirit,Pangolier,Anti-Mage
2121,Snapfire,Faceless Void,Mirana,Legion Commander,Queen of Pain,Phoenix,Earth Spirit,Io,Sven,Leshrac
2122,Void Spirit,Snapfire,Faceless Void,Lich,Death Prophet,Phoenix,Earth Spirit,Vengeful Spirit,Sven,Kunkka
2123,Snapfire,Legion Commander,Tiny,Puck,Spectre,Phoenix,Void Spirit,Io,Gyrocopter,Sand King
2124,Doom,Clockwerk,Terrorblade,Batrider,Treant Protector,Rubick,Centaur Warrunner,Sven,Io,Invoker
2125,Disruptor,Terrorblade,Earth Spirit,Death Prophet,Void Spirit,Venomancer,Clockwerk,Legion Commander,Arc Warden,Windranger
2126,Clockwerk,Spectre,Rubick,Centaur Warrunner,Broodmother,Venomancer,Snapfire,Tusk,Slark,Io
2127,Clockwerk,Dark Seer,Queen of Pain,Warlock,Sven,Venomancer,Tiny,Keeper of the Light,Magnus,Night Stalker
2128,Clockwerk,Batrider,Queen of Pain,Snapfire,Phantom Assassin,Treant Protector,Lion,Legion Commander,Anti-Mage,Void Spirit
2129,Doom,Puck,Shadow Shaman,Broodmother,Drow Ranger,Treant Protector,Lion,Morphling,Dragon Knight,Earthshaker
2130,Pangolier,Jakiro,Treant Protector,Puck,Naga Siren,Bane,Doom,Clockwerk,Queen of Pain,Alchemist
2131,Venomancer,Pangolier,Disruptor,Nature's Prophet,Queen of Pain,Snapfire,Ogre Magi,Underlord,Morphling,Broodmother
2132,Vengeful Spirit,Mirana,Ursa,Batrider,Clockwerk,Doom,Tiny,Grimstroke,Lich,Anti-Mage
2133,Nature's Prophet,Phoenix,Ogre Magi,Abaddon,Wraith King,Winter Wyvern,Doom,Tiny,Phantom Assassin,Magnus
2134,Mirana,Mars,Earth Spirit,Oracle,Terrorblade,Queen of Pain,Ember Spirit,Disruptor,Spectre,Doom
2135,Rubick,Beastmaster,Shadow Demon,Invoker,Luna,Faceless Void,Snapfire,Lina,Void Spirit,Winter Wyvern
2136,Rubick,Beastmaster,Jakiro,Lifestealer,Dragon Knight,Snapfire,Faceless Void,Tiny,Visage,Void Spirit
2137,Void Spirit,Warlock,Doom,Troll Warlord,Legion Commander,Tiny,Enchantress,Anti-Mage,Batrider,Lina
2138,Grimstroke,Mirana,Doom,Ursa,Templar Assassin,Enchantress,Lifestealer,Rubick,Underlord,Venomancer
2139,Io,Sven,Witch Doctor,Tidehunter,Nature's Prophet,Grimstroke,Faceless Void,Beastmaster,Rubick,Lina
2140,Tiny,Disruptor,Rubick,Morphling,Night Stalker,Mirana,Lifestealer,Void Spirit,Enchantress,Beastmaster
2141,Enchantress,Tiny,Dark Seer,Morphling,Pangolier,Mirana,Terrorblade,Dragon Knight,Oracle,Death Prophet
2142,Grimstroke,Dark Seer,Timbersaw,Pudge,Weaver,Vengeful Spirit,Sand King,Bloodseeker,Drow Ranger,Leshrac
2143,Venomancer,Magnus,Elder Titan,Spectre,Puck,Tiny,Nature's Prophet,Warlock,Terrorblade,Pangolier
2144,Magnus,Terrorblade,Clockwerk,Queen of Pain,Earth Spirit,Tiny,Venomancer,Winter Wyvern,Storm Spirit,Naga Siren
2145,Enchantress,Phoenix,Void Spirit,Abaddon,Nyx Assassin,Chen,Queen of Pain,Snapfire,Batrider,Morphling
2146,Enchantress,Kunkka,Clockwerk,Arc Warden,Zeus,Vengeful Spirit,Terrorblade,Shadow Demon,Dragon Knight,Earth Spirit
2147,Treant Protector,Lion,Venomancer,Magnus,Ember Spirit,Clockwerk,Snapfire,Phantom Lancer,Queen of Pain,Tidehunter
2148,Ogre Magi,Arc Warden,Puck,Treant Protector,Vengeful Spirit,Phoenix,Clockwerk,Mars,Zeus,Morphling
2149,Phoenix,Doom,Rubick,Terrorblade,Abaddon,Treant Protector,Venomancer,Snapfire,Batrider,Arc Warden
2150,Grimstroke,Phantom Assassin,Puck,Pangolier,Night Stalker,Venomancer,Magnus,Lion,Sven,Winter Wyvern
2151,Phoenix,Faceless Void,Chen,Centaur Warrunner,Lycan,Venomancer,Treant Protector,Disruptor,Naga Siren,Mirana
2152,Earthshaker,Morphling,Dragon Knight,Ogre Magi,Snapfire,Treant Protector,Lion,Puck,Anti-Mage,Ember Spirit
2153,Treant Protector,Death Prophet,Puck,Abaddon,Lifestealer,Tiny,Snapfire,Dragon Knight,Terrorblade,Legion Commander
2154,Batrider,Morphling,Rubick,Abaddon,Leshrac,Doom,Queen of Pain,Disruptor,Naga Siren,Grimstroke
2155,Treant Protector,Phoenix,Chen,Alchemist,Windranger,Jakiro,Terrorblade,Nature's Prophet,Tiny,Kunkka
2156,Chen,Alchemist,Venomancer,Pangolier,Puck,Earthshaker,Queen of Pain,Mirana,Ogre Magi,Phoenix
2157,Ember Spirit,Ursa,Phoenix,Tusk,Tidehunter,Nature's Prophet,Void Spirit,Pangolier,Venomancer,Snapfire
2158,Ogre Magi,Beastmaster,Pangolier,Clinkz,Phantom Assassin,Nature's Prophet,Ember Spirit,Enchantress,Spectre,Earth Spirit
2159,Bane,Ember Spirit,Jakiro,Anti-Mage,Omniknight,Queen of Pain,Nature's Prophet,Void Spirit,Disruptor,Alchemist
2160,Venomancer,Anti-Mage,Tiny,Bloodseeker,Rubick,Earth Spirit,Oracle,Kunkka,Phantom Lancer,Enigma
2161,Tiny,Snapfire,Undying,Morphling,Night Stalker,Magnus,Batrider,Legion Commander,Rubick,Lycan
2162,Tiny,Phoenix,Treant Protector,Arc Warden,Storm Spirit,Vengeful Spirit,Snapfire,Clockwerk,Viper,Shadow Fiend
2163,Magnus,Vengeful Spirit,Rubick,Ember Spirit,Riki,Tiny,Batrider,Winter Wyvern,Spectre,Night Stalker
2164,Batrider,Troll Warlord,Treant Protector,Earthshaker,Necrophos,Vengeful Spirit,Tiny,Bloodseeker,Lifestealer,Windranger
2165,Phoenix,Earth Spirit,Bloodseeker,Anti-Mage,Tusk,Snapfire,Void Spirit,Grimstroke,Clockwerk,Phantom Assassin
2166,Faceless Void,Nature's Prophet,Tusk,Spectre,Legion Commander,Venomancer,Tiny,Treant Protector,Queen of Pain,Anti-Mage
2167,Tiny,Snapfire,Vengeful Spirit,Medusa,Templar Assassin,Phoenix,Faceless Void,Clockwerk,Zeus,Pangolier
2168,Faceless Void,Snapfire,Disruptor,Queen of Pain,Tidehunter,Phoenix,Pangolier,Earth Spirit,Puck,Chen
2169,Phoenix,Gyrocopter,Rubick,Tidehunter,Puck,Tiny,Snapfire,Magnus,Juggernaut,Grimstroke
2170,Clockwerk,Dark Seer,Snapfire,Templar Assassin,Riki,Phoenix,Gyrocopter,Nyx Assassin,Necrophos,Razor
2171,Oracle,Dark Seer,Tusk,Templar Assassin,Lycan,Venomancer,Clockwerk,Phoenix,Gyrocopter,Death Prophet
2172,Clockwerk,Puck,Terrorblade,Beastmaster,Queen of Pain,Phoenix,Doom,Pangolier,Templar Assassin,Riki
2173,Tiny,Spectre,Oracle,Viper,Bristleback,Phoenix,Clockwerk,Tidehunter,Templar Assassin,Chen
2174,Phoenix,Mars,Winter Wyvern,Ember Spirit,Riki,Clockwerk,Oracle,Sven,Pugna,Void Spirit
2175,Tiny,Venomancer,Rubick,Naga Siren,Centaur Warrunner,Enchantress,Clockwerk,Clinkz,Batrider,Puck
2176,Venomancer,Tiny,Oracle,Puck,Monkey King,Mirana,Queen of Pain,Lich,Faceless Void,Legion Commander
2177,Snapfire,Anti-Mage,Queen of Pain,Lich,Sand King,Phoenix,Magnus,Legion Commander,Phantom Assassin,Skywrath Mage
2178,Clockwerk,Spectre,Snapfire,Ember Spirit,Shadow Demon,Rubick,Venomancer,Earth Spirit,Necrophos,Anti-Mage
2179,Oracle,Spectre,Tusk,Ember Spirit,Dark Seer,Clockwerk,Necrophos,Batrider,Winter Wyvern,Alchemist
2180,Faceless Void,Necrophos,Clockwerk,Tiny,Axe,Phoenix,Ancient Apparition,Slark,Sand King,Outworld Devourer
2181,Queen of Pain,Ogre Magi,Magnus,Spectre,Legion Commander,Rubick,Anti-Mage,Tusk,Kunkka,Bounty Hunter
2182,Magnus,Tiny,Phoenix,Pugna,Puck,Rubick,Venomancer,Oracle,Troll Warlord,Kunkka
2183,Tiny,Faceless Void,Queen of Pain,Dark Seer,Nature's Prophet,Phoenix,Necrophos,Void Spirit,Spectre,Oracle
2184,Tiny,Faceless Void,Phoenix,Puck,Magnus,Snapfire,Slark,Void Spirit,Mirana,Death Prophet
2185,Tiny,Oracle,Ember Spirit,Dark Seer,Naga Siren,Doom,Phoenix,Faceless Void,Grimstroke,Puck
2186,Rubick,Venomancer,Ember Spirit,Batrider,Viper,Phoenix,Clockwerk,Spectre,Tidehunter,Void Spirit
2187,Rubick,Anti-Mage,Void Spirit,Dark Seer,Abaddon,Grimstroke,Terrorblade,Batrider,Earth Spirit,Pangolier
2188,Rubick,Chen,Beastmaster,Mirana,Vengeful Spirit,Venomancer,Faceless Void,Tusk,Dark Seer,Sven
2189,Rubick,Tiny,Faceless Void,Venomancer,Nature's Prophet,Clockwerk,Spectre,Void Spirit,Disruptor,Storm Spirit
2190,Pangolier,Oracle,Void Spirit,Naga Siren,Phoenix,Venomancer,Grimstroke,Earth Spirit,Bloodseeker,Treant Protector
2191,Tiny,Clockwerk,Jakiro,Slark,Bounty Hunter,Nature's Prophet,Treant Protector,Phoenix,Pangolier,Kunkka
2192,Tusk,Queen of Pain,Io,Gyrocopter,Legion Commander,Doom,Tiny,Lich,Anti-Mage,Ember Spirit
2193,Queen of Pain,Rubick,Clockwerk,Void Spirit,Beastmaster,Jakiro,Tiny,Puck,Anti-Mage,Magnus
2194,Queen of Pain,Jakiro,Spectre,Pangolier,Pugna,Venomancer,Rubick,Tiny,Viper,Templar Assassin
2195,Venomancer,Tiny,Grimstroke,Rubick,Beastmaster,Doom,Queen of Pain,Snapfire,Tusk,Spectre
