,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
1842,Shadow Fiend,Clockwerk,Puck,Monkey King,Void Spirit,Nyx Assassin,Queen of Pain,Pangolier,Nature's Prophet,Shadow Demon
1843,Phoenix,Treant Protector,Shadow Fiend,Void Spirit,Ursa,Nyx Assassin,Warlock,Juggernaut,Omniknight,Dragon Knight
1844,Ogre Magi,Ursa,Mirana,Legion Commander,Lina,Keeper of the Light,Tidehunter,Venomancer,Juggernaut,Death Prophet
1845,Ogre Magi,Rubick,Ursa,Centaur Warrunner,Dazzle,Treant Protector,Leshrac,Earthshaker,Invoker,Queen of Pain
1846,Ogre Magi,Leshrac,Vengeful Spirit,Medusa,Nature's Prophet,Clockwerk,Death Prophet,Puck,Crystal Maiden,Morphling
1847,Puck,Nyx Assassin,Shadow Fiend,Lycan,Warlock,Nature's Prophet,Treant Protector,Earth Spirit,Invoker,Tiny
1848,Vengeful Spirit,Medusa,Tusk,Puck,Brewmaster,Nature's Prophet,Chen,Nyx Assassin,Dazzle,Lina
1849,Ember Spirit,Keeper of the Light,Treant Protector,Juggernaut,Dragon Knight,Oracle,Beastmaster,Lone Druid,Doom,Enigma
1850,Leshrac,Beastmaster,Phantom Lancer,Batrider,Lina,Shadow Shaman,Jakiro,Lycan,Dragon Knight,Legion Commander
1851,Nyx Assassin,Pugna,Windranger,Ursa,Anti-Mage,Invoker,Clockwerk,Nature's Prophet,Venomancer,Treant Protector
1852,Ogre Magi,Puck,Lycan,Shadow Shaman,Dark Seer,Pugna,Dragon Knight,Centaur Warrunner,Leshrac,Oracle
1853,Nature's Prophet,Shadow Shaman,Nyx Assassin,Lycan,Storm Spirit,Invoker,Ogre Magi,Leshrac,Legion Commander,Ursa
1854,Ogre Magi,Rubick,Beastmaster,Terrorblade,Leshrac,Nature's Prophet,Grimstroke,Pugna,Earth Spirit,Queen of Pain
1855,Keeper of the Light,Troll Warlord,Puck,Beastmaster,Leshrac,Morphling,Undying,Queen of Pain,Tiny,Templar Assassin
1856,Pangolier,Dazzle,Treant Protector,Luna,Leshrac,Invoker,Nature's Prophet,Ogre Magi,Rubick,Batrider
1857,Crystal Maiden,Beastmaster,Keeper of the Light,Sniper,Phantom Assassin,Nature's Prophet,Dazzle,Ember Spirit,Lich,Earth Spirit
1858,Leshrac,Earth Spirit,Enchantress,Morphling,Kunkka,Nyx Assassin,Beastmaster,Oracle,Pugna,Weaver
1859,Ogre Magi,Lone Druid,Monkey King,Storm Spirit,Enchantress,Morphling,Abaddon,Timbersaw,Shadow Demon,Riki
1860,Magnus,Tiny,Lifestealer,Dragon Knight,Batrider,Rubick,Queen of Pain,Legion Commander,Troll Warlord,Shadow Fiend
1861,Rubick,Nyx Assassin,Centaur Warrunner,Razor,Puck,Snapfire,Beastmaster,Troll Warlord,Queen of Pain,Ogre Magi
1862,Ogre Magi,Leshrac,Rubick,Pangolier,Morphling,Grimstroke,Pugna,Lina,Clockwerk,Timbersaw
1863,Nature's Prophet,Crystal Maiden,Shadow Shaman,Dragon Knight,Monkey King,Treant Protector,Dark Willow,Beastmaster,Troll Warlord,Templar Assassin
1864,Ogre Magi,Earth Spirit,Beastmaster,Sniper,Troll Warlord,Shadow Shaman,Grimstroke,Lina,Axe,Ursa
1865,Grimstroke,Pugna,Kunkka,Rubick,Juggernaut,Keeper of the Light,Phantom Lancer,Clockwerk,Pangolier,Queen of Pain
1866,Void Spirit,Dazzle,Tiny,Lich,Juggernaut,Puck,Ogre Magi,Rubick,Batrider,Troll Warlord
1867,Void Spirit,Beastmaster,Vengeful Spirit,Io,Tiny,Mars,Lich,Nature's Prophet,Dark Willow,Ursa
1868,Treant Protector,Legion Commander,Mirana,Storm Spirit,Tidehunter,Sniper,Beastmaster,Oracle,Kunkka,Lycan
1869,Rubick,Bristleback,Pugna,Chen,Necrophos,Ember Spirit,Keeper of the Light,Nature's Prophet,Shadow Demon,Beastmaster
1870,Nature's Prophet,Underlord,Grimstroke,Shadow Demon,Templar Assassin,Naga Siren,Dark Willow,Rubick,Death Prophet,Queen of Pain
1871,Nature's Prophet,Clockwerk,Jakiro,Pugna,Outworld Devourer,Ogre Magi,Tusk,Ember Spirit,Juggernaut,Batrider
1872,Abaddon,Pudge,Phantom Lancer,Winter Wyvern,Queen of Pain,Nature's Prophet,Lycan,Shadow Shaman,Earthshaker,Lina
1873,Death Prophet,Pugna,Nature's Prophet,Lycan,Leshrac,Puck,Ogre Magi,Rubick,Centaur Warrunner,Kunkka
1874,Rubick,Axe,Nature's Prophet,Lina,Disruptor,Keeper of the Light,Lion,Phantom Lancer,Centaur Warrunner,Tiny
1875,Treant Protector,Shadow Demon,Kunkka,Ember Spirit,Invoker,Nature's Prophet,Pugna,Oracle,Death Prophet,Dragon Knight
1876,Keeper of the Light,Pangolier,Phoenix,Storm Spirit,Weaver,Timbersaw,Sniper,Treant Protector,Lina,Dragon Knight
1877,Rubick,Ogre Magi,Bristleback,Phantom Lancer,Shadow Fiend,Grimstroke,Pangolier,Wraith King,Enchantress,Templar Assassin
1878,Void Spirit,Timbersaw,Lich,Earth Spirit,Phantom Assassin,Bane,Dragon Knight,Legion Commander,Lina,Necrophos
1879,Treant Protector,Pangolier,Nature's Prophet,Puck,Gyrocopter,Pugna,Tusk,Disruptor,Ember Spirit,Kunkka
1880,Bane,Dragon Knight,Pangolier,Dazzle,Storm Spirit,Ogre Magi,Tusk,Clinkz,Slardar,Shadow Fiend
1881,Void Spirit,Dazzle,Centaur Warrunner,Skywrath Mage,Tusk,Puck,Axe,Bounty Hunter,Troll Warlord,Keeper of the Light
1882,Troll Warlord,Ancient Apparition,Earth Spirit,Death Prophet,Shadow Fiend,Mars,Tusk,Shadow Demon,Riki,Queen of Pain
1883,Puck,Rubick,Slardar,Riki,Invoker,Void Spirit,Dragon Knight,Ancient Apparition,Necrophos,Templar Assassin
1884,Puck,Grimstroke,Legion Commander,Phantom Lancer,Phoenix,Void Spirit,Oracle,Rubick,Riki,Queen of Pain
1885,Dragon Knight,Abaddon,Oracle,Night Stalker,Lina,Ancient Apparition,Ember Spirit,Skywrath Mage,Legion Commander,Storm Spirit
1886,Rubick,Bristleback,Bounty Hunter,Clinkz,Meepo,Ember Spirit,Ancient Apparition,Mirana,Slardar,Terrorblade
1887,Tusk,Legion Commander,Crystal Maiden,Queen of Pain,Naga Siren,Nature's Prophet,Treant Protector,Phoenix,Pugna,Templar Assassin
1888,Windranger,Abaddon,Centaur Warrunner,Gyrocopter,Kunkka,Batrider,Void Spirit,Pangolier,Enigma,Phantom Lancer
1889,Mars,Pugna,Earthshaker,Troll Warlord,Puck,Ember Spirit,Grimstroke,Tiny,Beastmaster,Templar Assassin
1890,Grimstroke,Tusk,Wraith King,Puck,Night Stalker,Mars,Enigma,Void Spirit,Pugna,Pangolier
1891,Ogre Magi,Earthshaker,Necrophos,Juggernaut,Underlord,Nature's Prophet,Tusk,Clinkz,Troll Warlord,Storm Spirit
1892,Earthshaker,Morphling,Enchantress,Legion Commander,Necrophos,Queen of Pain,Beastmaster,Rubick,Lich,Ursa
1893,Snapfire,Mirana,Tidehunter,Sven,Void Spirit,Nature's Prophet,Ember Spirit,Nyx Assassin,Razor,Spirit Breaker
1894,Nature's Prophet,Rubick,Centaur Warrunner,Phantom Lancer,Kunkka,Earthshaker,Morphling,Snapfire,Mars,Necrophos
1895,Ember Spirit,Abaddon,Clinkz,Alchemist,Pangolier,Lycan,Batrider,Elder Titan,Bounty Hunter,Monkey King
1896,Grimstroke,Dragon Knight,Rubick,Mars,Templar Assassin,Nature's Prophet,Bane,Bounty Hunter,Necrophos,Ember Spirit
1897,Ember Spirit,Keeper of the Light,Mirana,Beastmaster,Monkey King,Dragon Knight,Rubick,Bane,Legion Commander,Tinker
1898,Mars,Dark Willow,Oracle,Phantom Lancer,Shadow Fiend,Void Spirit,Pugna,Weaver,Naga Siren,Necrophos
1899,Death Prophet,Tusk,Nature's Prophet,Riki,Timbersaw,Ancient Apparition,Dragon Knight,Disruptor,Centaur Warrunner,Terrorblade
1900,Shadow Demon,Timbersaw,Disruptor,Kunkka,Terrorblade,Void Spirit,Weaver,Witch Doctor,Gyrocopter,Pangolier
1901,Earthshaker,Weaver,Gyrocopter,Chen,Kunkka,Grimstroke,Rubick,Beastmaster,Lycan,Void Spirit
1902,Snapfire,Mars,Bounty Hunter,Razor,Bloodseeker,Phoenix,Rubick,Troll Warlord,Centaur Warrunner,Lina
1903,Death Prophet,Nature's Prophet,Earth Spirit,Phantom Lancer,Storm Spirit,Oracle,Rubick,Void Spirit,Bloodseeker,Alchemist
1904,Keeper of the Light,Night Stalker,Dark Willow,Shadow Fiend,Dragon Knight,Ember Spirit,Grimstroke,Clockwerk,Underlord,Slark
1905,Puck,Jakiro,Gyrocopter,Dark Willow,Visage,Ogre Magi,Slark,Shadow Fiend,Rubick,Centaur Warrunner
1906,Batrider,Shadow Shaman,Bristleback,Gyrocopter,Luna,Abaddon,Troll Warlord,Centaur Warrunner,Lina,Skywrath Mage
1907,Warlock,Venomancer,Slardar,Windranger,Ursa,Bounty Hunter,Grimstroke,Rubick,Morphling,Medusa
1908,Ogre Magi,Ember Spirit,Morphling,Warlock,Earthshaker,Pangolier,Puck,Undying,Phantom Lancer,Kunkka
1909,Grimstroke,Monkey King,Phoenix,Rubick,Templar Assassin,Bristleback,Io,Tusk,Luna,Ember Spirit
1910,Grimstroke,Ember Spirit,Earth Spirit,Nature's Prophet,Juggernaut,Mars,Jakiro,Shadow Shaman,Weaver,Ursa
1911,Skywrath Mage,Slardar,Disruptor,Juggernaut,Shadow Fiend,Pangolier,Rubick,Keeper of the Light,Ember Spirit,Pugna
1912,Lich,Ursa,Windranger,Ember Spirit,Sand King,Earth Spirit,Centaur Warrunner,Razor,Crystal Maiden,Slark
1913,Luna,Vengeful Spirit,Beastmaster,Elder Titan,Void Spirit,Rubick,Clockwerk,Shadow Demon,Morphling,Storm Spirit
1914,Pangolier,Puck,Witch Doctor,Timbersaw,Ember Spirit,Warlock,Rubick,Dragon Knight,Kunkka,Faceless Void
1915,Mars,Mirana,Dragon Knight,Wraith King,Vengeful Spirit,Rubick,Shadow Demon,Faceless Void,Ogre Magi,Outworld Devourer
1916,Rubick,Mars,Disruptor,Magnus,Juggernaut,Ogre Magi,Ursa,Earth Spirit,Legion Commander,Razor
1917,Tusk,Pugna,Vengeful Spirit,Riki,Nature's Prophet,Ember Spirit,Shadow Shaman,Oracle,Monkey King,Abaddon
1918,Nyx Assassin,Lina,Sand King,Morphling,Dragon Knight,Centaur Warrunner,Winter Wyvern,Disruptor,Anti-Mage,Pangolier
1919,Void Spirit,Oracle,Juggernaut,Death Prophet,Puck,Centaur Warrunner,Shadow Demon,Nyx Assassin,Lina,Ursa
1920,Grimstroke,Centaur Warrunner,Disruptor,Naga Siren,Kunkka,Rubick,Pangolier,Crystal Maiden,Wraith King,Templar Assassin
1921,Rubick,Oracle,Pugna,Dragon Knight,Anti-Mage,Centaur Warrunner,Skywrath Mage,Crystal Maiden,Storm Spirit,Juggernaut
1922,Crystal Maiden,Windranger,Tusk,Faceless Void,Lina,Ursa,Rubick,Shadow Fiend,Jakiro,Beastmaster
1923,Undying,Nyx Assassin,Faceless Void,Tidehunter,Templar Assassin,Nature's Prophet,Rubick,Dragon Knight,Drow Ranger,Bane
1924,Ogre Magi,Phoenix,Mars,Terrorblade,Bloodseeker,Disruptor,Abaddon,Clockwerk,Anti-Mage,Zeus
1925,Legion Commander,Mirana,Crystal Maiden,Lifestealer,Shadow Fiend,Juggernaut,Grimstroke,Mars,Skywrath Mage,Windranger
1926,Phoenix,Mars,Lich,Monkey King,Lina,Lifestealer,Sniper,Void Spirit,Disruptor,Nature's Prophet
1927,Centaur Warrunner,Disruptor,Ogre Magi,Queen of Pain,Wraith King,Shadow Demon,Luna,Skywrath Mage,Razor,Beastmaster
1928,Keeper of the Light,Troll Warlord,Mirana,Legion Commander,Lina,Rubick,Tidehunter,Shadow Demon,Slark,Zeus
1929,Pugna,Shadow Shaman,Storm Spirit,Omniknight,Lifestealer,Void Spirit,Rubick,Silencer,Gyrocopter,Puck
1930,Shadow Demon,Gyrocopter,Mars,Shadow Fiend,Disruptor,Pangolier,Nyx Assassin,Nature's Prophet,Monkey King,Storm Spirit
1931,Kunkka,Skywrath Mage,Troll Warlord,Bane,Centaur Warrunner,Tidehunter,Rubick,Ogre Magi,Drow Ranger,Ember Spirit
1932,Mirana,Axe,Witch Doctor,Wraith King,Ember Spirit,Rubick,Nyx Assassin,Underlord,Terrorblade,Silencer
1933,Rubick,Oracle,Phantom Lancer,Kunkka,Timbersaw,Pugna,Tusk,Clinkz,Leshrac,Treant Protector
1934,Leshrac,Templar Assassin,Jakiro,Dragon Knight,Beastmaster,Nyx Assassin,Legion Commander,Winter Wyvern,Death Prophet,Morphling
1935,Rubick,Batrider,Centaur Warrunner,Razor,Morphling,Mars,Dark Willow,Abaddon,Gyrocopter,Bane
1936,Tiny,Nature's Prophet,Clockwerk,Witch Doctor,Batrider,Venomancer,Earthshaker,Ancient Apparition,Ember Spirit,Omniknight
1937,Phoenix,Faceless Void,Nature's Prophet,Winter Wyvern,Shadow Fiend,Void Spirit,Ursa,Death Prophet,Crystal Maiden,Tusk
1938,Rubick,Pangolier,Oracle,Death Prophet,Bristleback,Mirana,Centaur Warrunner,Witch Doctor,Lifestealer,Storm Spirit
1939,Skywrath Mage,Legion Commander,Phantom Lancer,Undying,Morphling,Disruptor,Abaddon,Earthshaker,Ember Spirit,Storm Spirit
1940,Grimstroke,Beastmaster,Rubick,Slark,Ember Spirit,Oracle,Earthshaker,Ursa,Mars,Enchantress
1941,Ogre Magi,Bristleback,Windranger,Viper,Zeus,Disruptor,Nature's Prophet,Tusk,Weaver,Storm Spirit
1942,Io,Leshrac,Keeper of the Light,Lina,Terrorblade,Brewmaster,Lich,Huskar,Beastmaster,Witch Doctor
1943,Oracle,Clockwerk,Witch Doctor,Troll Warlord,Windranger,Lich,Grimstroke,Huskar,Mars,Riki
1944,Ember Spirit,Bane,Mirana,Monkey King,Dragon Knight,Grimstroke,Pangolier,Riki,Beastmaster,Necrophos
1945,Dragon Knight,Sniper,Ancient Apparition,Faceless Void,Queen of Pain,Undying,Pangolier,Slark,Beastmaster,Puck
1946,Void Spirit,Keeper of the Light,Earth Spirit,Riki,Medusa,Ember Spirit,Sniper,Bane,Slardar,Wraith King
1947,Lich,Ogre Magi,Tiny,Slark,Zeus,Sniper,Underlord,Batrider,Oracle,Bloodseeker
1948,Pangolier,Bounty Hunter,Oracle,Ursa,Lina,Grimstroke,Ember Spirit,Lich,Abaddon,Terrorblade
1949,Keeper of the Light,Pangolier,Clinkz,Naga Siren,Tusk,Chen,Queen of Pain,Clockwerk,Leshrac,Alchemist
1950,Oracle,Nature's Prophet,Weaver,Queen of Pain,Terrorblade,Death Prophet,Treant Protector,Rubick,Spectre,Beastmaster
1951,Nature's Prophet,Grimstroke,Pangolier,Phantom Lancer,Pugna,Tusk,Weaver,Troll Warlord,Axe,Queen of Pain
1952,Bane,Rubick,Centaur Warrunner,Storm Spirit,Phantom Assassin,Beastmaster,Weaver,Oracle,Phantom Lancer,Huskar
1953,Chen,Rubick,Legion Commander,Queen of Pain,Troll Warlord,Jakiro,Weaver,Mars,Monkey King,Pugna
1954,Timbersaw,Oracle,Clockwerk,Weaver,Phantom Assassin,Grimstroke,Monkey King,Pangolier,Void Spirit,Storm Spirit
1955,Chen,Dragon Knight,Lich,Queen of Pain,Riki,Grimstroke,Timbersaw,Pangolier,Kunkka,Clinkz
1956,Death Prophet,Slardar,Naga Siren,Techies,Pugna,Nature's Prophet,Earthshaker,Lich,Necrophos,Invoker
1957,Winter Wyvern,Snapfire,Bristleback,Phantom Lancer,Viper,Chen,Phoenix,Centaur Warrunner,Slark,Leshrac
1958,Phoenix,Mars,Disruptor,Kunkka,Phantom Lancer,Rubick,Centaur Warrunner,Witch Doctor,Bloodseeker,Alchemist
1959,Mirana,Riki,Jakiro,Legion Commander,Leshrac,Ember Spirit,Bounty Hunter,Rubick,Monkey King,Ogre Magi
1960,Undying,Terrorblade,Void Spirit,Sand King,Queen of Pain,Oracle,Nature's Prophet,Elder Titan,Anti-Mage,Death Prophet
1961,Grimstroke,Void Spirit,Treant Protector,Phantom Lancer,Kunkka,Oracle,Riki,Dark Willow,Leshrac,Queen of Pain
1962,Void Spirit,Shadow Demon,Earth Spirit,Phantom Lancer,Invoker,Jakiro,Riki,Phoenix,Axe,Queen of Pain
1963,Void Spirit,Terrorblade,Phoenix,Nyx Assassin,Keeper of the Light,Grimstroke,Weaver,Sand King,Snapfire,Kunkka
1964,Grimstroke,Riki,Phoenix,Sand King,Puck,Void Spirit,Shadow Demon,Lycan,Phantom Lancer,Earth Spirit
1965,Mars,Winter Wyvern,Witch Doctor,Juggernaut,Kunkka,Io,Clockwerk,Gyrocopter,Legion Commander,Ancient Apparition
1966,Enchantress,Lone Druid,Sniper,Vengeful Spirit,Dragon Knight,Mars,Skywrath Mage,Disruptor,Queen of Pain,Phantom Assassin
1967,Queen of Pain,Ember Spirit,Ancient Apparition,Juggernaut,Pangolier,Mars,Phoenix,Rubick,Centaur Warrunner,Ursa
1968,Ogre Magi,Nature's Prophet,Shadow Shaman,Timbersaw,Puck,Treant Protector,Pangolier,Luna,Phoenix,Invoker
1969,Nature's Prophet,Slark,Warlock,Mars,Doom,Ogre Magi,Troll Warlord,Rubick,Lone Druid,Shadow Fiend
1970,Death Prophet,Shadow Shaman,Lycan,Nature's Prophet,Pugna,Dazzle,Pangolier,Chen,Luna,Vengeful Spirit
1971,Nature's Prophet,Dragon Knight,Juggernaut,Magnus,Queen of Pain,Ursa,Crystal Maiden,Shadow Shaman,Beastmaster,Invoker
1972,Omniknight,Huskar,Shadow Demon,Windranger,Necrophos,Rubick,Beastmaster,Viper,Death Prophet,Dazzle
1973,Sniper,Treant Protector,Puck,Centaur Warrunner,Slark,Ember Spirit,Void Spirit,Rubick,Ursa,Keeper of the Light
1974,Crystal Maiden,Dragon Knight,Shadow Demon,Vengeful Spirit,Timbersaw,Earth Spirit,Shadow Fiend,Pangolier,Earthshaker,Death Prophet
1975,Dark Willow,Phoenix,Mars,Enchantress,Storm Spirit,Ogre Magi,Nature's Prophet,Rubick,Beastmaster,Lina
1976,Treant Protector,Beastmaster,Dark Willow,Anti-Mage,Death Prophet,Ogre Magi,Rubick,Troll Warlord,Legion Commander,Queen of Pain
1977,Ogre Magi,Lycan,Rubick,Dragon Knight,Batrider,Windranger,Pangolier,Keeper of the Light,Monkey King,Kunkka
1978,Void Spirit,Crystal Maiden,Phoenix,Ursa,Legion Commander,Ember Spirit,Pangolier,Nature's Prophet,Beastmaster,Venomancer
1979,Clockwerk,Silencer,Venomancer,Clinkz,Shadow Fiend,Rubick,Enigma,Ursa,Lion,Templar Assassin
1980,Nature's Prophet,Tusk,Puck,Faceless Void,Lich,Juggernaut,Crystal Maiden,Void Spirit,Rubick,Shadow Fiend
1981,Ember Spirit,Keeper of the Light,Rubick,Weaver,Invoker,Shadow Demon,Juggernaut,Disruptor,Legion Commander,Morphling
1982,Void Spirit,Mirana,Oracle,Riki,Legion Commander,Puck,Ogre Magi,Shadow Demon,Clinkz,Invoker
1983,Shadow Fiend,Clockwerk,Batrider,Tiny,Phantom Lancer,Crystal Maiden,Lina,Lycan,Abaddon,Earthshaker
1984,Magnus,Troll Warlord,Crystal Maiden,Clinkz,Rubick,Keeper of the Light,Puck,Kunkka,Tiny,Pangolier
1985,Night Stalker,Keeper of the Light,Mars,Templar Assassin,Leshrac,Phoenix,Treant Protector,Juggernaut,Legion Commander,Windranger
1986,Disruptor,Vengeful Spirit,Clockwerk,Medusa,Wraith King,Earthshaker,Nature's Prophet,Lich,Lycan,Invoker
1987,Snapfire,Grimstroke,Juggernaut,Centaur Warrunner,Necrophos,Io,Troll Warlord,Earthshaker,Tiny,Leshrac
1988,Spectre,Tiny,Grimstroke,Treant Protector,Invoker,Vengeful Spirit,Tusk,Leshrac,Weaver,Templar Assassin
1989,Jakiro,Night Stalker,Queen of Pain,Gyrocopter,Enchantress,Mirana,Doom,Drow Ranger,Windranger,Puck
1990,Dragon Knight,Ogre Magi,Abaddon,Ancient Apparition,Timbersaw,Nyx Assassin,Batrider,Morphling,Lycan,Centaur Warrunner
1991,Void Spirit,Rubick,Invoker,Ogre Magi,Faceless Void,Leshrac,Nature's Prophet,Jakiro,Earth Spirit,Clockwerk
1992,Storm Spirit,Ogre Magi,Shadow Demon,Nature's Prophet,Tusk,Mars,Chen,Death Prophet,Lycan,Shadow Shaman
1993,Ember Spirit,Disruptor,Nature's Prophet,Shadow Demon,Batrider,Ancient Apparition,Morphling,Tidehunter,Kunkka,Enigma
1994,Ember Spirit,Jakiro,Rubick,Bristleback,Juggernaut,Dazzle,Beastmaster,Luna,Enchantress,Lycan
1995,Ogre Magi,Dark Willow,Beastmaster,Nature's Prophet,Windranger,Centaur Warrunner,Leshrac,Enchantress,Troll Warlord,Huskar
1996,Void Spirit,Chen,Tiny,Tidehunter,Monkey King,Nature's Prophet,Ogre Magi,Disruptor,Lycan,Storm Spirit
1997,Morphling,Oracle,Nature's Prophet,Clinkz,Puck,Void Spirit,Grimstroke,Rubick,Wraith King,Death Prophet
1998,Ember Spirit,Keeper of the Light,Troll Warlord,Axe,Rubick,Crystal Maiden,Earth Spirit,Beastmaster,Lich,Monkey King
1999,Ogre Magi,Leshrac,Rubick,Kunkka,Weaver,Pugna,Grimstroke,Clockwerk,Invoker,Terrorblade
2000,Ember Spirit,Keeper of the Light,Disruptor,Batrider,Phantom Lancer,Snapfire,Beastmaster,Io,Troll Warlord,Shadow Fiend
2001,Dazzle,Chen,Tusk,Terrorblade,Invoker,Rubick,Ogre Magi,Dragon Knight,Phantom Assassin,Puck
2002,Beastmaster,Rubick,Warlock,Riki,Drow Ranger,Nature's Prophet,Jakiro,Dark Willow,Batrider,Lycan
2003,Nature's Prophet,Disruptor,Puck,Tusk,Morphling,Ogre Magi,Rubick,Dazzle,Leshrac,Templar Assassin
2004,Snapfire,Legion Commander,Dark Willow,Juggernaut,Invoker,Ogre Magi,Nature's Prophet,Shadow Shaman,Axe,Kunkka
2005,Sniper,Void Spirit,Ember Spirit,Keeper of the Light,Shadow Shaman,Pugna,Grimstroke,Juggernaut,Shadow Fiend,Tidehunter
2006,Dark Seer,Legion Commander,Dragon Knight,Death Prophet,Rubick,Ember Spirit,Keeper of the Light,Lion,Timbersaw,Templar Assassin
2007,Bounty Hunter,Zeus,Batrider,Nature's Prophet,Pangolier,Troll Warlord,Ogre Magi,Earthshaker,Pudge,Tusk
2008,Treant Protector,Enchantress,Juggernaut,Magnus,Templar Assassin,Void Spirit,Pugna,Centaur Warrunner,Terrorblade,Clinkz
2009,Pangolier,Death Prophet,Abaddon,Lycan,Huskar,Nature's Prophet,Ogre Magi,Rubick,Troll Warlord,Storm Spirit
2010,Lich,Rubick,Legion Commander,Puck,Anti-Mage,Invoker,Shadow Shaman,Monkey King,Grimstroke,Doom
2011,Jakiro,Juggernaut,Pugna,Windranger,Storm Spirit,Beastmaster,Mirana,Oracle,Lycan,Dragon Knight
2012,Dragon Knight,Rubick,Pugna,Terrorblade,Dazzle,Nature's Prophet,Shadow Shaman,Arc Warden,Snapfire,Venomancer
2013,Timbersaw,Shadow Shaman,Dazzle,Shadow Demon,Templar Assassin,Invoker,Pangolier,Necrophos,Ancient Apparition,Zeus
2014,Ogre Magi,Monkey King,Leshrac,Kunkka,Sniper,Rubick,Dragon Knight,Centaur Warrunner,Oracle,Death Prophet
2015,Death Prophet,Nature's Prophet,Pugna,Clockwerk,Ogre Magi,Shadow Demon,Snapfire,Puck,Sand King,Phantom Lancer
2016,Pugna,Rubick,Beastmaster,Monkey King,Ancient Apparition,Legion Commander,Winter Wyvern,Juggernaut,Treant Protector,Zeus
2017,Pugna,Clockwerk,Dragon Knight,Bane,Lina,Ogre Magi,Mirana,Centaur Warrunner,Monkey King,Shadow Fiend
2018,Void Spirit,Silencer,Clockwerk,Viper,Spectre,Grimstroke,Weaver,Dragon Knight,Sand King,Naga Siren
2019,Keeper of the Light,Ember Spirit,Bane,Underlord,Viper,Void Spirit,Puck,Chen,Ursa,Tiny
2020,Ember Spirit,Grimstroke,Io,Bristleback,Gyrocopter,Puck,Pangolier,Earthshaker,Luna,Morphling
2021,Keeper of the Light,Clockwerk,Queen of Pain,Bristleback,Timbersaw,Earthshaker,Pangolier,Chen,Morphling,Nature's Prophet
2022,Rubick,Ember Spirit,Jakiro,Lifestealer,Outworld Devourer,Earthshaker,Lone Druid,Puck,Morphling,Legion Commander
2023,Shadow Demon,Jakiro,Mars,Death Prophet,Terrorblade,Void Spirit,Weaver,Kunkka,Visage,Pugna
2024,Treant Protector,Queen of Pain,Grimstroke,Lifestealer,Ember Spirit,Batrider,Earth Spirit,Puck,Kunkka,Slark
2025,Enchantress,Clockwerk,Chen,Broodmother,Vengeful Spirit,Nature's Prophet,Earthshaker,Lone Druid,Doom,Tiny
2026,Beastmaster,Enigma,Shadow Shaman,Tiny,Monkey King,Void Spirit,Weaver,Pangolier,Lycan,Batrider
2027,Enchantress,Treant Protector,Vengeful Spirit,Drow Ranger,Queen of Pain,Mirana,Ogre Magi,Ember Spirit,Batrider,Broodmother
2028,Luna,Witch Doctor,Earthshaker,Batrider,Storm Spirit,Enchantress,Pangolier,Clockwerk,Visage,Abaddon
2029,Enchantress,Necrophos,Clockwerk,Morphling,Abaddon,Ember Spirit,Keeper of the Light,Bane,Queen of Pain,Meepo
2030,Chen,Beastmaster,Rubick,Invoker,Bloodseeker,Weaver,Earthshaker,Troll Warlord,Timbersaw,Storm Spirit
2031,Lycan,Bane,Mirana,Earthshaker,Queen of Pain,Void Spirit,Keeper of the Light,Tidehunter,Lone Druid,Monkey King
2032,Treant Protector,Bane,Kunkka,Lifestealer,Queen of Pain,Keeper of the Light,Void Spirit,Luna,Spirit Breaker,Vengeful Spirit
2033,Vengeful Spirit,Ember Spirit,Kunkka,Phoenix,Storm Spirit,Nature's Prophet,Void Spirit,Lone Druid,Morphling,Pangolier
2034,Enchantress,Beastmaster,Pugna,Spectre,Monkey King,Mirana,Ogre Magi,Luna,Kunkka,Visage
2035,Witch Doctor,Dragon Knight,Shadow Demon,Morphling,Visage,Enchantress,Luna,Earthshaker,Batrider,Ancient Apparition
2036,Grimstroke,Nature's Prophet,Axe,Zeus,Phantom Lancer,Earthshaker,Keeper of the Light,Ursa,Templar Assassin,Dazzle
2037,Bane,Beastmaster,Phoenix,Morphling,Void Spirit,Nature's Prophet,Rubick,Luna,Kunkka,Meepo
2038,Shadow Demon,Centaur Warrunner,Chen,Death Prophet,Juggernaut,Enigma,Earth Spirit,Wraith King,Batrider,Nature's Prophet
2039,Earthshaker,Bane,Nature's Prophet,Batrider,Wraith King,Enchantress,Clockwerk,Enigma,Monkey King,Bristleback
2040,Dragon Knight,Bane,Rubick,Batrider,Troll Warlord,Enchantress,Beastmaster,Sniper,Abaddon,Morphling
2041,Earthshaker,Chen,Winter Wyvern,Leshrac,Bloodseeker,Witch Doctor,Beastmaster,Io,Slark,Batrider
2042,Shadow Demon,Death Prophet,Clockwerk,Spectre,Puck,Ember Spirit,Sniper,Chen,Necrophos,Nature's Prophet
2043,Rubick,Batrider,Undying,Morphling,Kunkka,Enchantress,Earthshaker,Abaddon,Nature's Prophet,Outworld Devourer
2044,Enchantress,Witch Doctor,Mars,Troll Warlord,Death Prophet,Dragon Knight,Grimstroke,Nature's Prophet,Ember Spirit,Morphling
